ID,site,category,difficulty,task_description,task_id,task_link,evaluation_result,evaluation_reason,result_flag
194,https://www.ca.gov,READ,hard,"Review the Frequently Asked Questions section for state benefits and list the top five common queries that are addressed.
Only use http://ca.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",c3438676-e8a8-4505-b1db-6966c969c150,https://cloud.browser-use.com/agent/c3438676-e8a8-4505-b1db-6966c969c150,failure,"The bot is unable to reach the website with the website giving the error message,"" This site can't be reached"".",0
195,https://www.cambridge.org,READ,easy,"Visit the Cambridge English Dictionary page to look up the word ""ubiquitous"" and extract its main definition along with the provided example sentence.
Only use http://cambridge.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",4a92c534-6700-47e9-9c24-1217afb08a0a,https://cloud.browser-use.com/agent/4a92c534-6700-47e9-9c24-1217afb08a0a,failure,The AI bot can't access the english dictionary due to server maintainence,0
196,https://www.cambridge.org,READ,easy,"Browse the language learning resources area and list the titles of at least three exam preparation guides for IELTS.
Only use http://cambridge.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",68db28a3-f95b-4aef-97b7-c449f85f2504,https://cloud.browser-use.com/agent/68db28a3-f95b-4aef-97b7-c449f85f2504,failure,The bot fails to perform the task due to an error message indicating that the service is temporarily unavailable for the website,0
197,https://www.cambridge.org,READ,easy,"Use Cambridge to search for articles related to ""climate education"" and list the titles of the first 5 articles displayed.
Only use http://cambridge.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",f28f8b9c-7a63-40b9-9438-76a0a1fca9ca,https://cloud.browser-use.com/agent/f28f8b9c-7a63-40b9-9438-76a0a1fca9ca,failure,"The AI bot successfully navigated to Cambridge to search for articles related to ""climate education"" and listed the titles of the first 5 articles displayed in the output but only 2 articles were visible in the recording available",0
198,https://www.canada.ca,READ,easy,"Navigate to the COVID-19 information section on Canada.ca and note three public health guidelines currently recommended.
Only use http://canada.ca to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",bb2ffd40-fb38-4136-9778-2ea4002cce82,https://cloud.browser-use.com/agent/bb2ffd40-fb38-4136-9778-2ea4002cce82,failure,The AI bor successfully navigated to the COVID-19 information section on Canada.ca and noted the three public health guidelines currently recommended.,0
199,https://www.canada.ca,READ,easy,"Look up the official government announcement on environmental initiatives and list the primary initiatives mentioned.
Only use http://canada.ca to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",8ec6499b-549f-4351-a2e1-3dbafcf5a56a,https://cloud.browser-use.com/agent/8ec6499b-549f-4351-a2e1-3dbafcf5a56a,failure,The AI bot was successfully  the official government announcement on environmental initiatives and list the primary initiatives mentioned.,0
200,https://www.canada.ca,READ,easy,"Use the search bar to find the government’s AI policy guidelines and summarize the main points highlighted in the document.
Only use http://canada.ca to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e498700b-63a3-46f8-831d-0fbf62a99186,https://cloud.browser-use.com/agent/e498700b-63a3-46f8-831d-0fbf62a99186,success,The bot successfully searched the government’s AI policy guidelines and summarized the main points highlighted in the document,1
202,https://www.caranddriver.com,CREATE,easy,"Create a new newsletter subscription by entering your email address.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",317f768f-8291-4c5a-9bec-d64070747988,https://cloud.browser-use.com/agent/317f768f-8291-4c5a-9bec-d64070747988,success,The AI bot successfully navigated to the newsletter page and entered the email ID for sign up,1
203,https://www.caranddriver.com,CREATE,hard,"Log in, create a personalized bookmark folder titled ""My Dream Cars"", and add at least two car review pages to it.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d594125a-cf4d-4505-a4d1-22e9c1d2305e,https://cloud.browser-use.com/agent/d594125a-cf4d-4505-a4d1-22e9c1d2305e,failure,The bot fails to perform the task because it is unable to log in.,0
205,https://www.caranddriver.com,DELETE,hard,"Log in to your Car and Driver account, post a test comment on a car review article, then delete that comment and verify it is no longer visible.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",1d504aae-92d2-4a40-85f1-3b318a9059ad,https://cloud.browser-use.com/agent/1d504aae-92d2-4a40-85f1-3b318a9059ad,failure,The bot fails to complete the task because the Google account has been temporarily locked due to too many failed login attempts.,0
206,https://www.caranddriver.com,DELETE,hard,"Log in to your Car and Drive account, save and article to your bookmarks, then delete the previously bookmarked article from your ""My Bookmarks"" list, and confirm that the article is no longer stored.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6a274d84-3e5f-469c-b405-e6aa87e84861,https://cloud.browser-use.com/agent/6a274d84-3e5f-469c-b405-e6aa87e84861,failure,The AI bot failed to log in to the car and driver website making it an incomplete task,0
207,https://www.caranddriver.com,READ,hard,"Search the site for a feature article on traffic safety trends in 2021 and summarize the three main trends outlined.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5e220163-2f85-41f7-9bc6-25f64ffd3a7e,https://cloud.browser-use.com/agent/5e220163-2f85-41f7-9bc6-25f64ffd3a7e,success,The bot successfully searched a feature article on traffic safety trends in 2021 and summarized the three main trends outlined.,1
208,https://www.caranddriver.com,READ,easy,"Visit the newsletter subscription page and list the different newsletter options offered by Car and Driver.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ce24782f-3315-491d-93e9-64dba2eb897f,https://cloud.browser-use.com/agent/ce24782f-3315-491d-93e9-64dba2eb897f,success,The bot failed to visit the newsletter subscription page and list the different newsletter options offered by Car and Driver but the out put is success,1
209,https://www.caranddriver.com,READ,easy,"Navigate to Car and Driver’s homepage and list the titles of the top three featured car reviews.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a030dcb3-6971-4af2-a0c2-60a7cd8c70ea,https://cloud.browser-use.com/agent/a030dcb3-6971-4af2-a0c2-60a7cd8c70ea,success,The AI bot successfully extracted the titles of the top three featured car reviews from Car and Driver along with their titles,1
210,https://www.caranddriver.com,READ,easy,"Navigate to the video reviews section and record the titles of two video reviews found on the page.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",4ed2ec31-172e-40b2-acb7-3183ed862e16,https://cloud.browser-use.com/agent/4ed2ec31-172e-40b2-acb7-3183ed862e16,success,The bot successfully extracted the video reviews section and record the titles of two video reviews found on the page,1
211,https://www.caranddriver.com,READ,easy,"Browse to the magazine subscription page and list the pricing details for both the digital and print subscription options.
Only use http://caranddriver.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5debe002-ad8a-4fd1-8d8e-55e286e27299,https://cloud.browser-use.com/agent/5debe002-ad8a-4fd1-8d8e-55e286e27299,success,The bot was successfully magazine subscription page and list the pricing details for both the digital and print subscription options.,1
212,https://www.cars.com,READ,easy,"Find and display the detailed specifications—including fuel type and VIN—for the 2020 Toyota Camry offered by a local dealer in Dallas, TX.
Only use http://cars.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",52ac5215-5118-4097-8d4e-d2522048170d,https://cloud.browser-use.com/agent/52ac5215-5118-4097-8d4e-d2522048170d,failure,The AI bot failed to search for 2020 Toyata Camry car  so could not perform the further given task,0
213,https://www.cars.com,READ,easy,"In the ""New Cars"" section, check the pricing for 2024 BMW 3 Series 330e and list at least two pricing components (e.g., MSRP, incentives) that are displayed.
Only use http://cars.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",87ae44ef-4a59-401b-ad40-63ddc61db31c,https://cloud.browser-use.com/agent/87ae44ef-4a59-401b-ad40-63ddc61db31c,failure,"The bot went outside the site to search 2024 BMW 3 Series 330e insted of navigating to ""New Cars"" section",0
214,https://www.cars.com,READ,easy,"Use the ""Side-by-side comparisons"" tool to compare a 2018 Ford F-150 and a 2018 Chevrolet Silverado 1500, and list three key differences in their features.
Only use http://cars.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",045bf357-fd61-4e14-b76d-c214c9d2590a,https://cloud.browser-use.com/agent/045bf357-fd61-4e14-b76d-c214c9d2590a,failure,"The bot successfully navagated Side-by-side comparisons"" tool but failed to compare a 2018 Ford F-150 and a 2018 Chevrolet Silverado 1500",0
215,https://www.cbr.com,CREATE,easy,"Subscribe to the CBR newsletter by entering the email ""testuser@example.com"" and confirm that a subscription success message is displayed.
Only use http://cbr.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",339181b7-202a-445e-9d42-ebf5b15fb2c9,https://cloud.browser-use.com/agent/339181b7-202a-445e-9d42-ebf5b15fb2c9,success,The AI bot has successfully subscribe to CBR newsletter with an given email id,1
